lm0_x,lm0_y,lm0_z,lm0_vis,lm2_x,lm2_y,lm2_z,lm2_vis,lm5_x,lm5_y,lm5_z,lm5_vis,lm7_x,lm7_y,lm7_z,lm7_vis,lm8_x,lm8_y,lm8_z,lm8_vis,lm11_x,lm11_y,lm11_z,lm11_vis,lm12_x,lm12_y,lm12_z,lm12_vis,lm13_x,lm13_y,lm13_z,lm13_vis,lm14_x,lm14_y,lm14_z,lm14_vis,lm23_x,lm23_y,lm23_z,lm23_vis,lm24_x,lm24_y,lm24_z,lm24_vis,feat_nose_to_shoulder_y,feat_ear_to_shoulder_y,feat_shoulder_width,feat_shoulder_roll,feat_torso_length,label,subject_id
-0.0067636072635650635,0.005461275577545166,0.08219575881958008,1.722574234008789e-05,-0.007770180702209473,0.004513859748840332,0.09606075286865234,2.187490463256836e-05,-0.003115415573120117,0.00029152631759643555,0.07917648553848267,2.7835369110107422e-05,0.00011277198791503906,0.005228191614151001,0.14684486389160156,4.076957702636719e-05,0.005299687385559082,0.0042244791984558105,0.05552750825881958,1.895427703857422e-05,-0.0009701848030090332,-0.0029393434524536133,0.15031778812408447,0.003730297088623047,0.008128046989440918,-0.015780508518218994,-0.05934487469494343,0.0010164976119995117,-0.028875291347503662,-0.05019831657409668,0.5737204551696777,-0.020650237798690796,0.029075302183628082,-0.08884084224700928,-0.21616914868354797,-0.03986555337905884,-0.015375256538391113,-0.027117609977722168,0.08887040615081787,6.897319690324366e-05,-0.002198725938796997,-0.040764570236206055,-0.08890005946159363,8.751261339057237e-05,0.00508488761149406,0.0037659366866510946,-0.009098231792449951,0.01284116506576538,-0.024581164121627808,good_posture,S001
-0.006784498691558838,0.005185335874557495,0.11201179027557373,2.3365020751953125e-05,-0.007670164108276367,0.004323005676269531,0.12248110771179199,3.516674041748047e-05,-0.0032121241092681885,0.00015661120414733887,0.1029733419418335,3.999471664428711e-05,0.0005306601524353027,0.005235493183135986,0.16184982657432556,5.4836273193359375e-05,0.005121350288391113,0.004114985466003418,0.06278444826602936,3.260374069213867e-05,0.00011527538299560547,0.0007904171943664551,0.16883143782615662,0.0038747787475585938,0.0037127137184143066,-0.012141227722167969,-0.024205220863223076,0.0009271502494812012,-0.021603405475616455,-0.03867518901824951,0.2903752326965332,-0.013995543122291565,0.030582308769226074,-0.07721579074859619,-0.1438179314136505,-0.03870874643325806,-0.015321969985961914,-0.020070910453796387,0.07668109238147736,6.956850120332092e-05,-0.002508312463760376,-0.03296303749084473,-0.07639902830123901,8.36909021018073e-05,0.0022586186562910116,0.0012800673023256048,-0.003597438335418701,0.012931644916534424,-0.0208415687084198,good_posture,S001
-0.007249355316162109,0.005036026239395142,0.02219092845916748,2.855062484741211e-05,-0.00788414478302002,0.004088044166564941,0.033640921115875244,4.649162292480469e-05,-0.0036832094192504883,3.594160079956055e-05,0.02402055263519287,5.054473876953125e-05,0.0005230307579040527,0.005082249641418457,0.09001979231834412,6.574392318725586e-05,0.0050802528858184814,0.003922909498214722,0.03583122789859772,4.4226646423339844e-05,0.00027185678482055664,0.0018556714057922363,0.13336357474327087,0.003674149513244629,0.0037760138511657715,-0.007620453834533691,0.008716225624084473,0.0007320642471313477,-0.008972108364105225,-0.04993319511413574,0.06453418731689453,0.0028528720140457153,0.030001848936080933,-0.04880070686340332,-0.054198235273361206,-0.02795696258544922,-0.015312790870666504,-0.017780661582946777,0.0352841317653656,7.914175512269139e-05,-0.0026277005672454834,-0.02705824375152588,-0.03558236360549927,8.749701373744756e-05,-0.0005791992424253323,-0.001560876021398816,-0.003504157066345215,0.009476125240325928,-0.0195370614528656,good_posture,S001
-0.009540408849716187,0.0038414597511291504,-0.05321627855300903,3.2901763916015625e-05,-0.009914875030517578,0.0008868277072906494,-0.03844642639160156,5.614757537841797e-05,-0.0054225921630859375,-0.0003910064697265625,-0.04611462354660034,5.91278076171875e-05,-0.0005893707275390625,0.0010261833667755127,0.03473219275474548,7.522106170654297e-05,0.005012065172195435,0.0032911300659179688,-0.007249563932418823,5.2809715270996094e-05,0.00036150217056274414,0.0009964704513549805,0.08314728736877441,0.0037556886672973633,0.004646241664886475,-0.007335960865020752,0.003776129335165024,0.0004630088806152344,0.0074746012687683105,-0.06597280502319336,-0.041043639183044434,0.029337525367736816,0.026813700795173645,-0.04911208152770996,-0.12736353278160095,-0.01659834384918213,-0.014205873012542725,-0.0178147554397583,0.011958405375480652,8.139405690599233e-05,0.0017646551132202148,-0.026898622512817383,-0.01227259635925293,8.30670032883063e-05,-0.0014791731636361605,-0.003821773627421865,-0.0042847394943237305,0.008332431316375732,-0.019186943769454956,good_posture,S001
-0.012557923793792725,0.0005112588405609131,0.022052764892578125,3.0994415283203125e-05,-0.013562321662902832,-0.002255946397781372,0.010927259922027588,5.263090133666992e-05,-0.00710296630859375,-0.0018166005611419678,0.038282811641693115,5.626678466796875e-05,-0.0030440688133239746,-0.0014573633670806885,0.062389224767684937,7.092952728271484e-05,0.0048004090785980225,0.0021676719188690186,0.07987797260284424,5.030632019042969e-05,0.0015742182731628418,0.0018194317817687988,0.05642804503440857,0.003785073757171631,0.006513476371765137,-0.006423294544219971,0.10337862372398376,0.0005686283111572266,0.01348257064819336,-0.05595588684082031,0.128889799118042,0.034728601574897766,0.012191452085971832,-0.009539127349853516,0.10173344612121582,-0.0034772157669067383,-0.012800991535186768,-0.01085042953491211,-0.021194621920585632,6.722979014739394e-05,0.0019011199474334717,-0.01608419418334961,0.02114647626876831,6.8179055233486e-05,-0.0023456770296450546,-0.0027258423492232398,-0.004939258098602295,0.00824272632598877,-0.011165380477905273,good_posture,S001
-0.012837797403335571,0.00035950541496276855,0.07327526807785034,3.743171691894531e-05,-0.013545393943786621,-0.0023426413536071777,0.07423257827758789,6.508827209472656e-05,-0.007329046726226807,-0.0021510720252990723,0.08611160516738892,6.866455078125e-05,-0.003319978713989258,-0.001476585865020752,0.11001408100128174,8.362531661987305e-05,0.0036623477935791016,0.0011014044284820557,0.11425068974494934,6.35385513305664e-05,-0.0003905296325683594,0.00351029634475708,0.07586482167243958,0.003888070583343506,-0.00567018985748291,-0.006691336631774902,0.11080628633499146,0.0006718635559082031,0.006159842014312744,-0.05745697021484375,0.13017195463180542,0.05606745183467865,0.012441493570804596,-0.014752626419067383,0.07822838425636292,0.009717464447021484,-0.021555781364440918,-0.008374214172363281,-0.025264233350753784,8.391226583626121e-05,-0.006240755319595337,-0.01594865322113037,0.025114625692367554,8.054323552642018e-05,-0.00305942976278184,-0.0038893852565441978,0.005279660224914551,0.010201632976531982,-0.010570913553237915,good_posture,S001
-0.015640199184417725,-0.005834698677062988,0.07512015104293823,4.13060188293457e-05,-0.015376150608062744,-0.006500571966171265,0.07814919948577881,7.236003875732422e-05,-0.00923725962638855,-0.00803065299987793,0.0864177942276001,7.575750350952148e-05,-0.0043759942054748535,-0.0035476982593536377,0.1105501651763916,9.137392044067383e-05,0.0016241967678070068,-0.0051313042640686035,0.09911346435546875,6.967782974243164e-05,0.00028264522552490234,0.004836380481719971,0.08293038606643677,0.004247605800628662,-0.012338250875473022,-0.011696577072143555,0.02019185945391655,0.0008544325828552246,-0.0036337971687316895,-0.0535510778427124,0.39966756105422974,0.04903040826320648,0.010482460260391235,-0.0182725191116333,-0.05880352854728699,0.011340498924255371,-0.023723244667053223,-0.00826406478881836,0.022146418690681458,8.243530464824289e-05,-0.011228471994400024,-0.016410470008850098,-0.02202524244785309,8.026552677620202e-05,-0.007330779598046733,-0.005729329099715796,0.012620896100997925,0.016532957553863525,-0.008907169103622437,good_posture,S001
-0.01718384027481079,-0.007565140724182129,0.18270230293273926,4.1425228118896484e-05,-0.015890181064605713,-0.007169276475906372,0.18946105241775513,7.390975952148438e-05,-0.010205984115600586,-0.010244578123092651,0.17836344242095947,7.665157318115234e-05,-0.0049547553062438965,-0.003547459840774536,0.18851232528686523,9.28640365600586e-05,-0.00042724609375,-0.0076808929443359375,0.12609261274337769,7.11679458618164e-05,-0.0009180307388305664,0.012815535068511963,0.17234666645526886,0.0040097832679748535,-0.019716918468475342,-0.013212978839874268,0.022905513644218445,0.0006805062294006348,-0.0038497447967529297,-0.03677093982696533,0.38588565587997437,0.0484229177236557,0.010494068264961243,-0.020653843879699707,-0.05245545506477356,0.00657498836517334,-0.037014901638031006,-0.005773305892944336,0.03313197195529938,7.575552444905043e-05,-0.02688300609588623,-0.016440629959106445,-0.03287607431411743,6.924087938386947e-05,-0.01420852967813957,-0.012101455593033883,0.018798887729644775,0.02602851390838623,-0.010908246040344238,good_posture,S001
-0.017911821603775024,-0.009053021669387817,0.15229231119155884,4.3392181396484375e-05,-0.016164183616638184,-0.007518857717514038,0.17075121402740479,7.909536361694336e-05,-0.011113554239273071,-0.011215507984161377,0.1472470760345459,8.100271224975586e-05,-0.0053414106369018555,-0.0034235715866088867,0.17563927173614502,9.799003601074219e-05,-0.0028073489665985107,-0.007989078760147095,0.09842477738857269,7.56382942199707e-05,-0.002917945384979248,0.019194483757019043,0.16599929332733154,0.003806591033935547,-0.02459743618965149,-0.01359492540359497,0.008329089730978012,0.00045287609100341797,-0.001617729663848877,-0.028479933738708496,0.12374740839004517,0.061395809054374695,0.009322121739387512,-0.022116899490356445,-0.13281336426734924,0.004861235618591309,-0.0421677827835083,-0.0020737648010253906,0.03373488783836365,7.057702168822289e-05,-0.030687540769577026,-0.01476442813873291,-0.03346608579158783,5.900645919609815e-05,-0.019659158693157708,-0.015911678640100957,0.02167949080467224,0.032789409160614014,-0.011218875646591187,good_posture,S001
-0.018062293529510498,-0.003598839044570923,-0.05336344242095947,4.172325134277344e-05,-0.01625525951385498,-0.004692584276199341,-0.03598064184188843,8.26716423034668e-05,-0.011392086744308472,-0.006407618522644043,-0.0532456636428833,8.147954940795898e-05,-0.0061528682708740234,-0.001372605562210083,0.052274465560913086,0.00010317564010620117,-0.003287762403488159,-0.0044136643409729,-0.03443416953086853,7.826089859008789e-05,-0.005327403545379639,0.019628465175628662,0.09566769003868103,0.0037568211555480957,-0.024198323488235474,-0.010297298431396484,-0.014107996597886086,-0.0001493692398071289,-0.005864381790161133,-0.0565800666809082,-0.017293334007263184,0.0803530365228653,0.010297954082489014,-0.04703807830810547,-0.1265564262866974,0.001604318618774414,-0.04087257385253906,0.0023180246353149414,0.030115634202957153,0.00012294508633203804,-0.022788196802139282,-0.009149432182312012,-0.030303895473480225,0.00010069356358144432,-0.013787719974602042,-0.013100479029566459,0.018870919942855835,0.029925763607025146,-0.008081287145614624,good_posture,S001
